Data format warnings:
  - Session 0, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 9, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 9, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 9, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 18: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 19: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 20: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 21: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 22: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 23: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 24: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 25: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 26: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 27: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 28: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 29: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 30: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 31: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 32: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 33: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 34: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 35: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 36: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 37: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 10, trial 38: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 1: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 2: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 3: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 4: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 5: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 6: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 7: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 8: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 9: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 10: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 11: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 12: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 13: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 14: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 15: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 16: neural dtype is uint8, expected float32. Will be converted during training.
  - Session 11, trial 17: neural dtype is uint8, expected float32. Will be converted during training.
